"Date","State","District","Confirmed","Recovered","Deceased","Other","Tested","Daily_confirmed","Daily_Recovered","Daily_Deceased"
2021-02-09,"Rajasthan","Jhunjhunu",4571,4517,53,0,123433,1,0,0
2021-02-09,"Rajasthan","Jodhpur",44831,44414,303,0,600959,12,21,0
2021-02-09,"Rajasthan","Karauli",1558,1534,20,0,64481,0,4,0
2021-02-09,"Rajasthan","Kota",19853,19400,169,0,355509,16,0,0
2021-02-09,"Rajasthan","Nagaur",10274,10153,95,0,229822,5,6,0
2021-02-09,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2021-02-09,"Rajasthan","Pali",11010,10892,109,0,179463,0,3,0
2021-02-09,"Rajasthan","Pratapgarh",1251,1215,22,0,52208,2,0,0
2021-02-09,"Rajasthan","Rajsamand",4197,4107,42,0,91975,0,0,0
2021-02-09,"Rajasthan","Sawai Madhopur",2122,2095,27,0,84683,0,0,0
2021-02-09,"Rajasthan","Sikar",9063,8945,101,0,165042,0,1,0
2021-02-09,"Rajasthan","Sirohi",3765,3726,29,0,84616,0,1,0
2021-02-09,"Rajasthan","Tonk",3459,3423,36,0,74225,0,0,0
2021-02-09,"Rajasthan","Udaipur",11831,11512,120,0,251522,5,6,0
2021-02-08,"Rajasthan","Ajmer",17069,16770,222,0,261215,22,2,0
2021-02-08,"Rajasthan","Alwar",21795,21686,78,0,291879,2,7,0
2021-02-08,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2021-02-08,"Rajasthan","Banswara",2301,2253,34,0,48781,2,1,0
2021-02-08,"Rajasthan","Baran",2638,2585,36,0,46168,2,1,0
2021-02-08,"Rajasthan","Barmer",5036,4974,53,0,113868,0,3,0
2021-02-08,"Rajasthan","Bharatpur",9086,8954,120,0,201441,1,2,0
2021-02-08,"Rajasthan","Bhilwara",10293,10161,40,0,148764,8,0,0
2021-02-08,"Rajasthan","Bikaner",19058,18880,167,0,278302,0,0,0
2021-02-08,"Rajasthan","Bundi",3065,3026,19,0,58167,0,0,0
2021-02-08,"Rajasthan","Chittorgarh",3964,3898,40,0,116002,3,0,0
2021-02-08,"Rajasthan","Churu",4377,4336,41,0,131700,0,0,0
2021-02-08,"Rajasthan","Dausa",2431,2401,24,0,61680,0,0,0
2021-02-08,"Rajasthan","Dholpur",3765,3733,29,0,121308,0,1,0
2021-02-08,"Rajasthan","Dungarpur",4989,4909,34,0,121917,13,0,0
2021-02-08,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2021-02-08,"Rajasthan","Ganganagar",6764,6701,42,0,80706,0,7,0
2021-02-08,"Rajasthan","Hanumangarh",2976,2964,12,0,82542,0,0,0
2021-02-08,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2021-02-08,"Rajasthan","Jaipur",59093,58260,517,0,968783,12,26,1
2021-02-08,"Rajasthan","Jaisalmer",2242,2207,25,0,80082,0,0,0
2021-02-08,"Rajasthan","Jalore",5611,5553,52,0,184172,0,0,0
2021-02-08,"Rajasthan","Jhalawar",3660,3610,24,0,97163,4,7,0
2021-02-08,"Rajasthan","Jhunjhunu",4570,4517,53,0,123433,0,0,0
2021-02-08,"Rajasthan","Jodhpur",44819,44393,303,0,600959,22,7,0
2021-02-08,"Rajasthan","Karauli",1558,1530,20,0,64481,0,0,0
2021-02-08,"Rajasthan","Kota",19837,19400,169,0,355509,1,11,0
2021-02-08,"Rajasthan","Nagaur",10269,10147,95,0,229822,3,4,0
2021-02-08,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2021-02-08,"Rajasthan","Pali",11010,10889,109,0,179463,0,1,0
2021-02-08,"Rajasthan","Pratapgarh",1249,1215,22,0,52208,0,1,0
2021-02-08,"Rajasthan","Rajsamand",4197,4107,42,0,91975,0,2,0
2021-02-08,"Rajasthan","Sawai Madhopur",2122,2095,27,0,84683,0,0,0
2021-02-08,"Rajasthan","Sikar",9063,8944,101,0,165042,0,0,0
2021-02-08,"Rajasthan","Sirohi",3765,3725,29,0,84616,0,0,0
2021-02-08,"Rajasthan","Tonk",3459,3423,36,0,74225,0,0,0
2021-02-08,"Rajasthan","Udaipur",11826,11506,120,0,251522,6,10,1
2021-02-07,"Rajasthan","Ajmer",17047,16768,222,0,261215,8,4,0
2021-02-07,"Rajasthan","Alwar",21793,21679,78,0,291879,0,0,0
2021-02-07,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2021-02-07,"Rajasthan","Banswara",2299,2252,34,0,48781,2,0,0
2021-02-07,"Rajasthan","Baran",2636,2584,36,0,46168,0,2,0
2021-02-07,"Rajasthan","Barmer",5036,4971,53,0,113868,0,3,0
2021-02-07,"Rajasthan","Bharatpur",9085,8952,120,0,201441,4,0,0
2021-02-07,"Rajasthan","Bhilwara",10285,10161,40,0,148764,7,0,0
2021-02-07,"Rajasthan","Bikaner",19058,18880,167,0,278302,0,0,0
2021-02-07,"Rajasthan","Bundi",3065,3026,19,0,58167,0,1,0
2021-02-07,"Rajasthan","Chittorgarh",3961,3898,40,0,116002,0,6,0
2021-02-07,"Rajasthan","Churu",4377,4336,41,0,131700,0,0,0
2021-02-07,"Rajasthan","Dausa",2431,2401,24,0,61680,0,0,0
2021-02-07,"Rajasthan","Dholpur",3765,3732,29,0,121308,1,0,0
2021-02-07,"Rajasthan","Dungarpur",4976,4909,34,0,121917,0,0,0
2021-02-07,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2021-02-07,"Rajasthan","Ganganagar",6764,6694,42,0,80706,0,4,0
2021-02-07,"Rajasthan","Hanumangarh",2976,2964,12,0,82542,0,2,0
2021-02-07,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2021-02-07,"Rajasthan","Jaipur",59081,58234,516,0,968783,22,42,0
2021-02-07,"Rajasthan","Jaisalmer",2242,2207,25,0,80082,1,0,0
2021-02-07,"Rajasthan","Jalore",5611,5553,52,0,184172,0,0,0
2021-02-07,"Rajasthan","Jhalawar",3656,3603,24,0,97163,4,5,0
2021-02-07,"Rajasthan","Jhunjhunu",4570,4517,53,0,123433,0,0,0
2021-02-07,"Rajasthan","Jodhpur",44797,44386,303,0,600959,4,20,0
2021-02-07,"Rajasthan","Karauli",1558,1530,20,0,64481,0,0,0
2021-02-07,"Rajasthan","Kota",19836,19389,169,0,355509,11,12,0
2021-02-07,"Rajasthan","Nagaur",10266,10143,95,0,229822,2,5,0
2021-02-07,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2021-02-07,"Rajasthan","Pali",11010,10888,109,0,179463,0,3,0
2021-02-07,"Rajasthan","Pratapgarh",1249,1214,22,0,52208,0,0,0
2021-02-07,"Rajasthan","Rajsamand",4197,4105,42,0,91975,2,6,0
2021-02-07,"Rajasthan","Sawai Madhopur",2122,2095,27,0,84683,0,0,0
2021-02-07,"Rajasthan","Sikar",9063,8944,101,0,165042,0,2,0
2021-02-07,"Rajasthan","Sirohi",3765,3725,29,0,84616,0,0,0
2021-02-07,"Rajasthan","Tonk",3459,3423,36,0,74225,0,0,0
2021-02-07,"Rajasthan","Udaipur",11820,11496,119,0,251522,7,21,0
2021-02-06,"Rajasthan","Ajmer",17039,16764,222,0,261215,2,9,0
2021-02-06,"Rajasthan","Alwar",21793,21679,78,0,291879,1,3,0
2021-02-06,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2021-02-06,"Rajasthan","Banswara",2297,2252,34,0,48781,0,1,0
2021-02-06,"Rajasthan","Baran",2636,2582,36,0,46168,6,1,0
2021-02-06,"Rajasthan","Barmer",5036,4968,53,0,113868,0,0,0
2021-02-06,"Rajasthan","Bharatpur",9081,8952,120,0,201441,0,1,0
2021-02-06,"Rajasthan","Bhilwara",10278,10161,40,0,148764,7,0,0
2021-02-06,"Rajasthan","Bikaner",19058,18880,167,0,278302,0,2,0
2021-02-06,"Rajasthan","Bundi",3065,3025,19,0,58167,1,21,0
2021-02-06,"Rajasthan","Chittorgarh",3961,3892,40,0,116002,2,1,0
2021-02-06,"Rajasthan","Churu",4377,4336,41,0,131700,0,0,0
2021-02-06,"Rajasthan","Dausa",2431,2401,24,0,61680,0,0,0
2021-02-06,"Rajasthan","Dholpur",3764,3732,29,0,121308,0,0,0
2021-02-06,"Rajasthan","Dungarpur",4976,4909,34,0,121917,0,0,0
2021-02-06,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2021-02-06,"Rajasthan","Ganganagar",6764,6690,42,0,80706,1,3,0
2021-02-06,"Rajasthan","Hanumangarh",2976,2962,12,0,82542,0,0,0
2021-02-06,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2021-02-06,"Rajasthan","Jaipur",59059,58192,516,0,968783,16,41,0
2021-02-06,"Rajasthan","Jaisalmer",2241,2207,25,0,80082,2,0,0
2021-02-06,"Rajasthan","Jalore",5611,5553,52,0,184172,0,0,0
2021-02-06,"Rajasthan","Jhalawar",3652,3598,24,0,97163,7,0,0
2021-02-06,"Rajasthan","Jhunjhunu",4570,4517,53,0,123433,0,0,0
2021-02-06,"Rajasthan","Jodhpur",44793,44366,303,0,600959,12,6,1
2021-02-06,"Rajasthan","Karauli",1558,1530,20,0,64481,1,0,0
2021-02-06,"Rajasthan","Kota",19825,19377,169,0,355509,16,0,0
2021-02-06,"Rajasthan","Nagaur",10264,10138,95,0,229822,3,6,0
2021-02-06,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2021-02-06,"Rajasthan","Pali",11010,10885,109,0,179463,2,2,0
2021-02-06,"Rajasthan","Pratapgarh",1249,1214,22,0,52208,1,1,0
2021-02-06,"Rajasthan","Rajsamand",4195,4099,42,0,91975,4,4,0
2021-02-06,"Rajasthan","Sawai Madhopur",2122,2095,27,0,84683,0,0,0
2021-02-06,"Rajasthan","Sikar",9063,8942,101,0,165042,5,1,0
2021-02-06,"Rajasthan","Sirohi",3765,3725,29,0,84616,0,8,0
2021-02-06,"Rajasthan","Tonk",3459,3423,36,0,74225,0,0,0
2021-02-06,"Rajasthan","Udaipur",11813,11475,119,0,251522,8,39,0
2021-02-05,"Rajasthan","Ajmer",17037,16755,222,0,261215,4,14,0
2021-02-05,"Rajasthan","Alwar",21792,21676,78,0,291879,12,2,0
2021-02-05,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2021-02-05,"Rajasthan","Banswara",2297,2251,34,0,48781,1,0,0
2021-02-05,"Rajasthan","Baran",2630,2581,36,0,46168,2,7,0
2021-02-05,"Rajasthan","Barmer",5036,4968,53,0,113868,0,1,0
2021-02-05,"Rajasthan","Bharatpur",9081,8951,120,0,201441,1,2,0
2021-02-05,"Rajasthan","Bhilwara",10271,10161,40,0,148764,5,15,0
2021-02-05,"Rajasthan","Bikaner",19058,18878,167,0,278302,0,1,0
2021-02-05,"Rajasthan","Bundi",3064,3004,19,0,58167,0,0,0
2021-02-05,"Rajasthan","Chittorgarh",3959,3891,40,0,116002,1,0,0
2021-02-05,"Rajasthan","Churu",4377,4336,41,0,131700,0,0,0
2021-02-05,"Rajasthan","Dausa",2431,2401,24,0,61680,0,0,0
2021-02-05,"Rajasthan","Dholpur",3764,3732,29,0,121308,0,0,0
2021-02-05,"Rajasthan","Dungarpur",4976,4909,34,0,121917,2,2,0
2021-02-05,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2021-02-05,"Rajasthan","Ganganagar",6763,6687,42,0,80706,3,25,0
2021-02-05,"Rajasthan","Hanumangarh",2976,2962,12,0,82542,0,0,0
2021-02-05,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2021-02-05,"Rajasthan","Jaipur",59043,58151,516,0,968783,17,39,1
2021-02-05,"Rajasthan","Jaisalmer",2239,2207,25,0,80082,1,0,0
2021-02-05,"Rajasthan","Jalore",5611,5553,52,0,184172,0,0,0
2021-02-05,"Rajasthan","Jhalawar",3645,3598,24,0,97163,3,2,0
2021-02-05,"Rajasthan","Jhunjhunu",4570,4517,53,0,123433,0,0,0
2021-02-05,"Rajasthan","Jodhpur",44781,44360,302,0,600959,11,6,0
2021-02-05,"Rajasthan","Karauli",1557,1530,20,0,64481,0,0,0
2021-02-05,"Rajasthan","Kota",19809,19377,169,0,355509,34,9,0
2021-02-05,"Rajasthan","Nagaur",10261,10132,95,0,229822,2,10,0
2021-02-05,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2021-02-05,"Rajasthan","Pali",11008,10883,109,0,179463,2,4,0
2021-02-05,"Rajasthan","Pratapgarh",1248,1213,22,0,52208,1,3,0
2021-02-05,"Rajasthan","Rajsamand",4191,4095,42,0,91975,4,4,0
2021-02-05,"Rajasthan","Sawai Madhopur",2122,2095,27,0,84683,0,0,0
2021-02-05,"Rajasthan","Sikar",9058,8941,101,0,165042,3,0,0
2021-02-05,"Rajasthan","Sirohi",3765,3717,29,0,84616,1,0,0
2021-02-05,"Rajasthan","Tonk",3459,3423,36,0,74225,0,0,0
2021-02-05,"Rajasthan","Udaipur",11805,11436,119,0,251522,6,27,0
2021-02-04,"Rajasthan","Ajmer",17033,16741,222,0,261215,4,4,0
2021-02-04,"Rajasthan","Alwar",21780,21674,78,0,291879,2,2,0
2021-02-04,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2021-02-04,"Rajasthan","Banswara",2296,2251,34,0,48781,0,7,0
2021-02-04,"Rajasthan","Baran",2628,2574,36,0,46168,0,7,0
2021-02-04,"Rajasthan","Barmer",5036,4967,53,0,113868,1,8,0
2021-02-04,"Rajasthan","Bharatpur",9080,8949,120,0,201441,5,0,0
2021-02-04,"Rajasthan","Bhilwara",10266,10146,40,0,148764,15,15,0
2021-02-04,"Rajasthan","Bikaner",19058,18877,167,0,278302,0,0,0
2021-02-04,"Rajasthan","Bundi",3064,3004,19,0,58167,0,11,0
2021-02-04,"Rajasthan","Chittorgarh",3958,3891,40,0,116002,1,14,0
2021-02-04,"Rajasthan","Churu",4377,4336,41,0,131700,0,0,0
2021-02-04,"Rajasthan","Dausa",2431,2401,24,0,61680,0,2,0
2021-02-04,"Rajasthan","Dholpur",3764,3732,29,0,121308,0,1,0
2021-02-04,"Rajasthan","Dungarpur",4974,4907,34,0,121917,6,1,0
2021-02-04,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2021-02-04,"Rajasthan","Ganganagar",6760,6662,42,0,80706,1,1,0
2021-02-04,"Rajasthan","Hanumangarh",2976,2962,12,0,82542,0,0,0
2021-02-04,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2021-02-04,"Rajasthan","Jaipur",59026,58112,515,0,968783,36,41,0
2021-02-04,"Rajasthan","Jaisalmer",2238,2207,25,0,80082,0,0,0
2021-02-04,"Rajasthan","Jalore",5611,5553,52,0,184172,0,1,0
2021-02-04,"Rajasthan","Jhalawar",3642,3596,24,0,97163,3,0,0
2021-02-04,"Rajasthan","Jhunjhunu",4570,4517,53,0,123433,0,0,0
2021-02-04,"Rajasthan","Jodhpur",44770,44354,302,0,600959,13,28,0
2021-02-04,"Rajasthan","Karauli",1557,1530,20,0,64481,0,0,0
2021-02-04,"Rajasthan","Kota",19775,19368,169,0,355509,39,36,0
2021-02-04,"Rajasthan","Nagaur",10259,10122,95,0,229822,3,6,0
2021-02-04,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2021-02-04,"Rajasthan","Pali",11006,10879,109,0,179463,1,0,0
2021-02-04,"Rajasthan","Pratapgarh",1247,1210,22,0,52208,0,1,0
2021-02-04,"Rajasthan","Rajsamand",4187,4091,42,0,91975,2,2,0
2021-02-04,"Rajasthan","Sawai Madhopur",2122,2095,27,0,84683,0,0,0
2021-02-04,"Rajasthan","Sikar",9055,8941,101,0,165042,1,0,0
2021-02-04,"Rajasthan","Sirohi",3764,3717,29,0,84616,1,0,0
2021-02-04,"Rajasthan","Tonk",3459,3423,36,0,74225,0,0,0
2021-02-04,"Rajasthan","Udaipur",11799,11409,119,0,251522,5,4,0
2021-02-03,"Rajasthan","Ajmer",17029,16737,222,0,261215,2,11,0
2021-02-03,"Rajasthan","Alwar",21778,21672,78,0,291879,3,21,0
2021-02-03,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2021-02-03,"Rajasthan","Banswara",2296,2244,34,0,48781,0,3,0
2021-02-03,"Rajasthan","Baran",2628,2567,36,0,46168,0,0,0
2021-02-03,"Rajasthan","Barmer",5035,4959,53,0,113868,3,3,0
2021-02-03,"Rajasthan","Bharatpur",9075,8949,120,0,201441,0,4,0
2021-02-03,"Rajasthan","Bhilwara",10251,10131,40,0,148764,14,8,0
2021-02-03,"Rajasthan","Bikaner",19058,18877,167,0,278302,0,4,0
2021-02-03,"Rajasthan","Bundi",3064,2993,19,0,58167,0,0,0
2021-02-03,"Rajasthan","Chittorgarh",3957,3877,40,0,116002,3,0,0
2021-02-03,"Rajasthan","Churu",4377,4336,41,0,131700,0,0,0
2021-02-03,"Rajasthan","Dausa",2431,2399,24,0,61680,1,1,0
2021-02-03,"Rajasthan","Dholpur",3764,3731,29,0,121308,0,0,0
2021-02-03,"Rajasthan","Dungarpur",4968,4906,34,0,121917,0,3,0
2021-02-03,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2021-02-03,"Rajasthan","Ganganagar",6759,6661,42,0,80706,4,4,0
2021-02-03,"Rajasthan","Hanumangarh",2976,2962,12,0,82542,0,2,0
2021-02-03,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2021-02-03,"Rajasthan","Jaipur",58990,58071,515,0,968783,17,48,1
2021-02-03,"Rajasthan","Jaisalmer",2238,2207,25,0,80082,1,0,0
2021-02-03,"Rajasthan","Jalore",5611,5552,52,0,184172,0,0,0
2021-02-03,"Rajasthan","Jhalawar",3639,3596,24,0,97163,1,14,0
2021-02-03,"Rajasthan","Jhunjhunu",4570,4517,53,0,123433,0,2,0
2021-02-03,"Rajasthan","Jodhpur",44757,44326,302,0,600959,11,8,0
2021-02-03,"Rajasthan","Karauli",1557,1530,20,0,64481,0,0,0
2021-02-03,"Rajasthan","Kota",19736,19332,169,0,355509,19,27,0
2021-02-03,"Rajasthan","Nagaur",10256,10116,95,0,229822,2,13,0
2021-02-03,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2021-02-03,"Rajasthan","Pali",11005,10879,109,0,179463,2,7,0
2021-02-03,"Rajasthan","Pratapgarh",1247,1209,22,0,52208,0,0,0
2021-02-03,"Rajasthan","Rajsamand",4185,4089,42,0,91975,2,2,0
2021-02-03,"Rajasthan","Sawai Madhopur",2122,2095,27,0,84683,0,0,0
2021-02-03,"Rajasthan","Sikar",9054,8941,101,0,165042,0,2,0
2021-02-03,"Rajasthan","Sirohi",3763,3717,29,0,84616,1,0,0
2021-02-03,"Rajasthan","Tonk",3459,3423,36,0,74225,0,1,0
2021-02-03,"Rajasthan","Udaipur",11794,11405,119,0,251522,6,8,1
2021-02-02,"Rajasthan","Ajmer",17027,16726,222,0,261215,6,4,0
2021-02-02,"Rajasthan","Alwar",21775,21651,78,0,291879,1,5,0
2021-02-02,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2021-02-02,"Rajasthan","Banswara",2296,2241,34,0,48781,1,14,0
2021-02-02,"Rajasthan","Baran",2628,2567,36,0,46168,1,0,0
2021-02-02,"Rajasthan","Barmer",5032,4956,53,0,113868,1,0,0
2021-02-02,"Rajasthan","Bharatpur",9075,8945,120,0,201441,0,0,0
2021-02-02,"Rajasthan","Bhilwara",10237,10123,40,0,148764,9,0,0
2021-02-02,"Rajasthan","Bikaner",19058,18873,167,0,278302,1,1,0
2021-02-02,"Rajasthan","Bundi",3064,2993,19,0,58167,0,8,0
2021-02-02,"Rajasthan","Chittorgarh",3954,3877,40,0,116002,0,3,0
2021-02-02,"Rajasthan","Churu",4377,4336,41,0,131700,0,0,0
2021-02-02,"Rajasthan","Dausa",2430,2398,24,0,61680,1,0,0
2021-02-02,"Rajasthan","Dholpur",3764,3731,29,0,121308,1,0,0
2021-02-02,"Rajasthan","Dungarpur",4968,4903,34,0,121917,0,30,0
2021-02-02,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2021-02-02,"Rajasthan","Ganganagar",6755,6657,42,0,80706,2,4,0
2021-02-02,"Rajasthan","Hanumangarh",2976,2960,12,0,82542,0,5,0
2021-02-02,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2021-02-02,"Rajasthan","Jaipur",58973,58023,514,0,968783,27,48,0
2021-02-02,"Rajasthan","Jaisalmer",2237,2207,25,0,80082,0,13,0
2021-02-02,"Rajasthan","Jalore",5611,5552,52,0,184172,0,1,0
2021-02-02,"Rajasthan","Jhalawar",3638,3582,24,0,97163,2,22,0
2021-02-02,"Rajasthan","Jhunjhunu",4570,4515,53,0,123433,0,0,0
2021-02-02,"Rajasthan","Jodhpur",44746,44318,302,0,600959,8,7,0
2021-02-02,"Rajasthan","Karauli",1557,1530,20,0,64481,0,5,0
2021-02-02,"Rajasthan","Kota",19717,19305,169,0,355509,11,23,0
2021-02-02,"Rajasthan","Nagaur",10254,10103,95,0,229822,1,18,0
2021-02-02,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2021-02-02,"Rajasthan","Pali",11003,10872,109,0,179463,4,3,0
2021-02-02,"Rajasthan","Pratapgarh",1247,1209,22,0,52208,1,0,0
2021-02-02,"Rajasthan","Rajsamand",4183,4087,42,0,91975,2,4,0
2021-02-02,"Rajasthan","Sawai Madhopur",2122,2095,27,0,84683,0,0,0
2021-02-02,"Rajasthan","Sikar",9054,8939,101,0,165042,0,0,0
2021-02-02,"Rajasthan","Sirohi",3762,3717,29,0,84616,0,0,0
2021-02-02,"Rajasthan","Tonk",3459,3422,36,0,74225,0,0,0
2021-02-02,"Rajasthan","Udaipur",11788,11397,118,0,251522,7,17,2
2021-02-01,"Rajasthan","Ajmer",17021,16722,222,0,261215,3,19,0
2021-02-01,"Rajasthan","Alwar",21774,21646,78,0,291879,3,12,0
2021-02-01,"Rajasthan","BSF Camp",85,85,0,0,NA,0,0,0
2021-02-01,"Rajasthan","Banswara",2295,2227,34,0,48781,0,5,0
2021-02-01,"Rajasthan","Baran",2627,2567,36,0,46168,0,0,0
2021-02-01,"Rajasthan","Barmer",5031,4956,53,0,113868,2,0,0
2021-02-01,"Rajasthan","Bharatpur",9075,8945,120,0,201441,3,0,0
2021-02-01,"Rajasthan","Bhilwara",10228,10123,40,0,148764,5,0,0
2021-02-01,"Rajasthan","Bikaner",19057,18872,167,0,278302,0,3,0
2021-02-01,"Rajasthan","Bundi",3064,2985,19,0,58167,0,0,0
2021-02-01,"Rajasthan","Chittorgarh",3954,3874,40,0,116002,8,0,0
2021-02-01,"Rajasthan","Churu",4377,4336,41,0,131700,0,0,0
2021-02-01,"Rajasthan","Dausa",2429,2398,24,0,61680,1,0,0
2021-02-01,"Rajasthan","Dholpur",3763,3731,29,0,121308,0,1,0
2021-02-01,"Rajasthan","Dungarpur",4968,4873,34,0,121917,4,0,0
2021-02-01,"Rajasthan","Evacuees",61,61,0,0,NA,0,0,0
2021-02-01,"Rajasthan","Ganganagar",6753,6653,42,0,80706,0,2,0
2021-02-01,"Rajasthan","Hanumangarh",2976,2955,12,0,82542,0,0,0
2021-02-01,"Rajasthan","Italians",2,2,0,0,NA,0,0,0
2021-02-01,"Rajasthan","Jaipur",58946,57975,514,0,968783,30,57,0
2021-02-01,"Rajasthan","Jaisalmer",2237,2194,25,0,80082,0,0,0
2021-02-01,"Rajasthan","Jalore",5611,5551,52,0,184172,1,0,0
2021-02-01,"Rajasthan","Jhalawar",3636,3560,24,0,97163,5,0,0
2021-02-01,"Rajasthan","Jhunjhunu",4570,4515,53,0,123433,0,4,0
2021-02-01,"Rajasthan","Jodhpur",44738,44311,302,0,600959,7,85,0
2021-02-01,"Rajasthan","Karauli",1557,1525,20,0,64481,0,2,0
2021-02-01,"Rajasthan","Kota",19706,19282,169,0,355509,9,81,0
2021-02-01,"Rajasthan","Nagaur",10253,10085,95,0,229822,3,12,0
2021-02-01,"Rajasthan","Other State",189,150,39,0,NA,0,0,0
2021-02-01,"Rajasthan","Pali",10999,10869,109,0,179463,3,6,0
2021-02-01,"Rajasthan","Pratapgarh",1246,1209,22,0,52208,0,1,0
